0.000000000000000000e+00 -7.000000000000000666e-02
2.500000000000000052e-04 -6.982545255849176291e-02
5.000000000000000104e-04 -6.956919680878717593e-02
7.500000000000000156e-04 -6.929338566280313083e-02
1.000000000000000021e-03 -6.901954343001595604e-02
1.250000000000000026e-03 -6.875292321663722950e-02
1.500000000000000031e-03 -6.849387956663677279e-02
1.750000000000000036e-03 -6.824149633490819711e-02
2.000000000000000042e-03 -6.799474694062263014e-02
2.250000000000000264e-03 -6.775282058339315849e-02
2.500000000000000052e-03 -6.751517226085074208e-02
2.749999999999999840e-03 -6.728149228170152152e-02
3.000000000000000062e-03 -6.705166128736386733e-02
3.250000000000000284e-03 -6.682571067630577177e-02
3.500000000000000073e-03 -6.660379264239371655e-02
3.749999999999999861e-03 -6.638615848043655232e-02
4.000000000000000083e-03 -6.617314245972827358e-02
4.250000000000000305e-03 -6.596514891975632788e-02
4.500000000000000527e-03 -6.576264569750583933e-02
4.749999999999999882e-03 -6.556617292500563354e-02
5.000000000000000104e-03 -6.537631190320739027e-02
5.250000000000000326e-03 -6.519366670814566445e-02
5.499999999999999681e-03 -6.501885190701203743e-02
5.749999999999999903e-03 -6.485255235725359557e-02
6.000000000000000125e-03 -6.469543377278522134e-02
6.250000000000000347e-03 -6.454803749413515201e-02
6.500000000000000569e-03 -6.441095312820563357e-02
6.749999999999999924e-03 -6.428460599862265146e-02
7.000000000000000146e-03 -6.416949801581800505e-02
7.250000000000000368e-03 -6.406596696227392917e-02
7.499999999999999722e-03 -6.397440975914578387e-02
7.749999999999999944e-03 -6.389489487714378191e-02
8.000000000000000167e-03 -6.382758083712539166e-02
8.250000000000000389e-03 -6.377243205619120836e-02
8.500000000000000611e-03 -6.372921864193237251e-02
8.750000000000000833e-03 -6.369756349148752994e-02
9.000000000000001055e-03 -6.367706639013109848e-02
9.249999999999999542e-03 -6.366720595287189699e-02
9.499999999999999764e-03 -6.366735791939812095e-02
9.749999999999999986e-03 -6.367682991039125273e-02
1.000000000000000021e-02 -6.369488713419971249e-02
1.025000000000000043e-02 -6.372076556747491294e-02
1.050000000000000065e-02 -6.375368638030201596e-02
1.075000000000000087e-02 -6.379285861642433608e-02
1.099999999999999936e-02 -6.383755574914462549e-02
1.124999999999999958e-02 -6.388709726648703069e-02
1.149999999999999981e-02 -6.394089162058075315e-02
1.175000000000000003e-02 -6.399836796705904440e-02
1.200000000000000025e-02 -6.405894058750330466e-02
1.225000000000000047e-02 -6.412206439341763820e-02
1.250000000000000069e-02 -6.418733306906415637e-02
1.275000000000000092e-02 -6.425439084669190559e-02
1.300000000000000114e-02 -6.432285477138691143e-02
1.324999999999999963e-02 -6.439240454054273588e-02
1.349999999999999985e-02 -6.446288177828982113e-02
1.375000000000000007e-02 -6.453415887341709678e-02
1.400000000000000029e-02 -6.460602319248343051e-02
1.425000000000000051e-02 -6.467835739575641951e-02
1.450000000000000074e-02 -6.475108436856272243e-02
1.475000000000000096e-02 -6.482405003946614674e-02
1.499999999999999944e-02 -6.489707968115979164e-02
1.524999999999999967e-02 -6.497013731346884535e-02
1.549999999999999989e-02 -6.504317386144664592e-02
1.575000000000000011e-02 -6.511601015836290807e-02
1.600000000000000033e-02 -6.518863266838062498e-02
1.625000000000000056e-02 -6.526106025889902296e-02
1.650000000000000078e-02 -6.533316962186352939e-02
1.675000000000000100e-02 -6.540490963745526631e-02
1.700000000000000122e-02 -6.547633154191470628e-02
1.725000000000000144e-02 -6.554740561990099468e-02
1.750000000000000167e-02 -6.561801389669211226e-02
1.775000000000000189e-02 -6.568821788894452229e-02
1.800000000000000211e-02 -6.575804651598934902e-02
1.824999999999999886e-02 -6.582739448632105028e-02
1.849999999999999908e-02 -6.589626752155733347e-02
1.874999999999999931e-02 -6.596472236975486902e-02
1.899999999999999953e-02 -6.603273916737339988e-02
1.924999999999999975e-02 -6.610023519569824257e-02
1.949999999999999997e-02 -6.616727301374844550e-02
1.975000000000000019e-02 -6.623387810606065629e-02
2.000000000000000042e-02 -6.630000098149990695e-02
2.025000000000000064e-02 -6.636562016140090670e-02
2.050000000000000086e-02 -6.643078828843620998e-02
2.075000000000000108e-02 -6.649551302436465527e-02
2.100000000000000130e-02 -6.655975011970716171e-02
2.125000000000000153e-02 -6.662350347661463723e-02
2.150000000000000175e-02 -6.668681024116260292e-02
2.175000000000000197e-02 -6.674967660599298580e-02
2.199999999999999872e-02 -6.681206765359110067e-02
2.224999999999999895e-02 -6.687398497202176606e-02
2.249999999999999917e-02 -6.693547111617431655e-02
2.274999999999999939e-02 -6.699652350738236062e-02
