0.000000000000000000e+00 -6.500000000000000222e-02
2.500000000000000052e-04 -6.487916855145092754e-02
5.000000000000000104e-04 -6.474071517908736029e-02
7.500000000000000156e-04 -6.459299713299085366e-02
1.000000000000000021e-03 -6.443592822142499288e-02
1.250000000000000026e-03 -6.426857026846310994e-02
1.500000000000000031e-03 -6.408904843248189320e-02
1.750000000000000036e-03 -6.389405721201424360e-02
2.000000000000000042e-03 -6.367775950193854673e-02
2.250000000000000264e-03 -6.342899298925797069e-02
2.500000000000000052e-03 -6.312250181574780017e-02
2.749999999999999840e-03 -6.267491372863173704e-02
3.000000000000000062e-03 -6.022091495095763247e-02
3.250000000000000284e-03 -1.905996031983833022e-02
3.500000000000000073e-03 2.230041313104057579e-02
3.749999999999999861e-03 -3.647051653642630759e-02
4.000000000000000083e-03 -6.765652168507083064e-02
4.250000000000000305e-03 -7.170386070939219203e-02
4.500000000000000527e-03 -7.268010750973194489e-02
4.749999999999999882e-03 -7.260126203911151932e-02
5.000000000000000104e-03 -7.226071301698264171e-02
5.250000000000000326e-03 -7.193957775738202276e-02
5.499999999999999681e-03 -7.170328077535678690e-02
5.749999999999999903e-03 -7.155536555469482751e-02
6.000000000000000125e-03 -7.148360147938187525e-02
6.250000000000000347e-03 -7.147308941084828948e-02
6.500000000000000569e-03 -7.151018455795110640e-02
6.749999999999999924e-03 -7.158350846781391663e-02
7.000000000000000146e-03 -7.168394255687288164e-02
7.250000000000000368e-03 -7.180430654442504501e-02
7.499999999999999722e-03 -7.193899306193479726e-02
7.749999999999999944e-03 -7.208361902301613222e-02
8.000000000000000167e-03 -7.223477207017336976e-02
8.250000000000000389e-03 -7.238978197588205599e-02
8.500000000000000611e-03 -7.254657344078929704e-02
8.750000000000000833e-03 -7.270353029435652759e-02
9.000000000000001055e-03 -7.285939571229960166e-02
9.249999999999999542e-03 -7.301320432960894946e-02
9.499999999999999764e-03 -7.316421313884741151e-02
9.749999999999999986e-03 -7.331186321400953720e-02
1.000000000000000021e-02 -7.345573942526295586e-02
1.025000000000000043e-02 -7.359554075025651065e-02
1.050000000000000065e-02 -7.373105446713007494e-02
1.075000000000000087e-02 -7.386214305320731865e-02
1.099999999999999936e-02 -7.398872513374477045e-02
1.124999999999999958e-02 -7.411076918060222063e-02
1.149999999999999981e-02 -7.422827843652379798e-02
1.175000000000000003e-02 -7.434128550867194485e-02
1.200000000000000025e-02 -7.444984721470079836e-02
1.225000000000000047e-02 -7.455403727151149740e-02
1.250000000000000069e-02 -7.465394378540324283e-02
1.275000000000000092e-02 -7.474966446643999118e-02
1.300000000000000114e-02 -7.484130641569033959e-02
1.324999999999999963e-02 -7.492898213810716967e-02
1.349999999999999985e-02 -7.501280533444532050e-02
1.375000000000000007e-02 -7.509289529048751577e-02
1.400000000000000029e-02 -7.516937422357081178e-02
1.425000000000000051e-02 -7.524236179866741758e-02
1.450000000000000074e-02 -7.531197656587032552e-02
1.475000000000000096e-02 -7.537833982912292563e-02
1.499999999999999944e-02 -7.544157201369494636e-02
1.524999999999999967e-02 -7.550179091249117902e-02
1.549999999999999989e-02 -7.555911072028867470e-02
1.575000000000000011e-02 -7.561361682227296654e-02
1.600000000000000033e-02 -7.566530293788850670e-02
1.625000000000000056e-02 -7.571425494555419911e-02
1.650000000000000078e-02 -7.576059145147537310e-02
1.675000000000000100e-02 -7.580443055281346765e-02
1.700000000000000122e-02 -7.584588790435983774e-02
1.725000000000000144e-02 -7.588507381139014685e-02
1.750000000000000167e-02 -7.592209431200827585e-02
1.775000000000000189e-02 -7.595705129365573627e-02
1.800000000000000211e-02 -7.599004274503501355e-02
1.824999999999999886e-02 -7.602116247523885151e-02
1.849999999999999908e-02 -7.605050076406277837e-02
1.874999999999999931e-02 -7.607814420693234658e-02
1.899999999999999953e-02 -7.610417583522322005e-02
1.924999999999999975e-02 -7.612867519331614763e-02
1.949999999999999997e-02 -7.615171801955863962e-02
1.975000000000000019e-02 -7.617337664918938378e-02
2.000000000000000042e-02 -7.619372047685693539e-02
2.025000000000000064e-02 -7.621281584356975891e-02
2.050000000000000086e-02 -7.623072594635951771e-02
2.075000000000000108e-02 -7.624751087630290969e-02
2.100000000000000130e-02 -7.626288188295529680e-02
2.125000000000000153e-02 -7.627689737162188233e-02
2.150000000000000175e-02 -7.628973074015907296e-02
2.175000000000000197e-02 -7.630144706723057668e-02
2.199999999999999872e-02 -7.631199995623638710e-02
2.224999999999999895e-02 -7.632130673881071248e-02
2.249999999999999917e-02 -7.632940078702990516e-02
2.274999999999999939e-02 -7.633627606858453540e-02
2.299999999999999961e-02 -7.634168788044037868e-02
2.324999999999999983e-02 -7.634544944661239563e-02
2.350000000000000006e-02 -7.634760750823349484e-02
2.375000000000000028e-02 -7.634831958338639257e-02
2.400000000000000050e-02 -7.634771182496566388e-02
2.425000000000000072e-02 -7.634522668926804756e-02
2.450000000000000094e-02 -7.634076047021962075e-02
2.475000000000000117e-02 -7.633467273878516424e-02
2.500000000000000139e-02 -7.632715275298374014e-02
2.525000000000000161e-02 -7.631833657921407998e-02
2.550000000000000183e-02 -7.630833721360608113e-02
2.575000000000000205e-02 -7.629725396614653321e-02
2.600000000000000228e-02 -7.628517571370557748e-02
2.624999999999999903e-02 -7.627218278797506801e-02
2.649999999999999925e-02 -7.625834780586523975e-02
2.674999999999999947e-02 -7.624366896233428226e-02
2.699999999999999969e-02 -7.622803781419218438e-02
2.724999999999999992e-02 -7.621145618827762647e-02
2.750000000000000014e-02 -7.619398478819208731e-02
2.775000000000000036e-02 -7.617565150201643931e-02
2.800000000000000058e-02 -7.615632077078324236e-02
2.825000000000000080e-02 -7.613598803980531349e-02
2.850000000000000103e-02 -7.611472084822917816e-02
2.875000000000000125e-02 -7.609259568727669287e-02
2.900000000000000147e-02 -7.606968511190523308e-02
2.925000000000000169e-02 -7.604605565503080866e-02
2.950000000000000192e-02 -7.602176783787809033e-02
2.975000000000000214e-02 -7.599687636752319730e-02
2.999999999999999889e-02 -7.597143095204125784e-02
3.024999999999999911e-02 -7.594547680076735308e-02
3.049999999999999933e-02 -7.591905549725416757e-02
3.074999999999999956e-02 -7.589220494716822363e-02
3.099999999999999978e-02 -7.586495988689101466e-02
3.125000000000000000e-02 -7.583735255616153026e-02
3.150000000000000022e-02 -7.580941285242073779e-02
3.175000000000000044e-02 -7.578116872322993025e-02
3.200000000000000067e-02 -7.575264595139366564e-02
3.225000000000000089e-02 -7.572386788847537686e-02
3.250000000000000111e-02 -7.569485687380766992e-02
3.275000000000000133e-02 -7.566563314847080113e-02
3.300000000000000155e-02 -7.563621611253865118e-02
3.325000000000000178e-02 -7.560662398643291926e-02
3.350000000000000200e-02 -7.557687385907593813e-02
3.375000000000000222e-02 -7.554698175584398379e-02
3.400000000000000244e-02 -7.551696290506959564e-02
3.425000000000000266e-02 -7.548683132520248029e-02
3.450000000000000289e-02 -7.545660019449221267e-02
3.475000000000000311e-02 -7.542628184439018058e-02
3.500000000000000333e-02 -7.539588688982154507e-02
3.525000000000000355e-02 -7.536542621767208794e-02
3.550000000000000377e-02 -7.533491027826805242e-02
3.575000000000000400e-02 -7.530434860931436991e-02
3.600000000000000422e-02 -7.527375070832167947e-02
3.624999999999999750e-02 -7.524312545345179792e-02
3.649999999999999772e-02 -7.521248136023422903e-02
3.674999999999999795e-02 -7.518182656342545234e-02
3.699999999999999817e-02 -7.515116831605803127e-02
3.724999999999999839e-02 -7.512051306132599970e-02
3.749999999999999861e-02 -7.508986730928363107e-02
3.774999999999999883e-02 -7.505923681216020160e-02
3.799999999999999906e-02 -7.502862736896490081e-02
3.824999999999999928e-02 -7.499804467462334312e-02
3.849999999999999950e-02 -7.496749410729142138e-02
3.874999999999999972e-02 -7.493698061736128735e-02
3.899999999999999994e-02 -7.490650874155266314e-02
3.925000000000000017e-02 -7.487608306410811765e-02
3.950000000000000039e-02 -7.484570740287554980e-02
3.975000000000000061e-02 -7.481538565799392138e-02
4.000000000000000083e-02 -7.478512203031550953e-02
4.025000000000000105e-02 -7.475492022823732041e-02
4.050000000000000128e-02 -7.472478339947033477e-02
4.075000000000000150e-02 -7.469471518305390023e-02
4.100000000000000172e-02 -7.466471871380300773e-02
4.125000000000000194e-02 -7.463479659231828101e-02
4.150000000000000216e-02 -7.460495142524292689e-02
4.175000000000000239e-02 -7.457518500619836344e-02
4.200000000000000261e-02 -7.454549924406131400e-02
4.225000000000000283e-02 -7.451589691094717693e-02
4.250000000000000305e-02 -7.448638041366031914e-02
4.275000000000000328e-02 -7.445695209994901420e-02
4.300000000000000350e-02 -7.442761414021423216e-02
4.325000000000000372e-02 -7.439836817084455323e-02
4.350000000000000394e-02 -7.436921611844521385e-02
4.375000000000000416e-02 -7.434015972624477553e-02
